AstroVIEW X
Type, Original
 
Time, 06/15/2018 01:43:39 PM
Compression, 1
*Sample Rate 1, 1
Size, 6280
Trigger, 1
Recorder Type, TMX 
Amp Type, ,UNIV6, UNIV6, UNIV6, UNIV6
A_lp
SAMPLE,TIME,V_rms_20ms         , V_lp_3000Hz        , I1_rms_20ms        , I1_lp_3000Hz       
3918, 06/15/2018 02:48:55 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
3919, 06/15/2018 02:48:56 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
3920, 06/15/2018 02:48:57 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
3921, 06/15/2018 02:48:58 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
3922, 06/15/2018 02:48:59 PM,0.0000             ,-0.0500            ,0.0000             ,-3.3333            
3923, 06/15/2018 02:49:00 PM,0.0000             ,-0.0833            ,0.0000             ,-2.0833            
3924, 06/15/2018 02:49:01 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
3925, 06/15/2018 02:49:02 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
3926, 06/15/2018 02:49:03 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
3927, 06/15/2018 02:49:04 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
3928, 06/15/2018 02:49:05 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
3929, 06/15/2018 02:49:06 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
3930, 06/15/2018 02:49:07 PM,0.0000             ,-0.1000            ,0.0000             ,-1.2500            
3931, 06/15/2018 02:49:08 PM,0.0000             ,0.0000             ,0.0000             ,-0.4167            
3932, 06/15/2018 02:49:09 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
3933, 06/15/2018 02:49:10 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
3934, 06/15/2018 02:49:11 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
3935, 06/15/2018 02:49:12 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
3936, 06/15/2018 02:49:13 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
3937, 06/15/2018 02:49:14 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
3938, 06/15/2018 02:49:15 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
3939, 06/15/2018 02:49:16 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
3940, 06/15/2018 02:49:17 PM,0.0000             ,0.0000             ,0.0000             ,-2.5000            
3941, 06/15/2018 02:49:18 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
3942, 06/15/2018 02:49:19 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
3943, 06/15/2018 02:49:20 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
3944, 06/15/2018 02:49:21 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
3945, 06/15/2018 02:49:22 PM,0.0000             ,-0.0333            ,0.0000             ,-2.9167            
3946, 06/15/2018 02:49:23 PM,0.0000             ,-0.0667            ,0.0000             ,0.0000             
3947, 06/15/2018 02:49:24 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
3948, 06/15/2018 02:49:25 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
3949, 06/15/2018 02:49:26 PM,0.0000             ,-0.0833            ,0.0000             ,-2.9167            
3950, 06/15/2018 02:49:27 PM,0.0000             ,-0.0667            ,0.0000             ,-3.3333            
3951, 06/15/2018 02:49:28 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
3952, 06/15/2018 02:49:29 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
3953, 06/15/2018 02:49:30 PM,0.0000             ,-0.0333            ,0.0000             ,0.4167             
3954, 06/15/2018 02:49:31 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
3955, 06/15/2018 02:49:32 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
3956, 06/15/2018 02:49:33 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
3957, 06/15/2018 02:49:34 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
3958, 06/15/2018 02:49:35 PM,0.0000             ,-0.1167            ,0.0000             ,-2.9167            
3959, 06/15/2018 02:49:36 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
3960, 06/15/2018 02:49:37 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
3961, 06/15/2018 02:49:38 PM,0.0000             ,-0.0833            ,0.0000             ,-0.8333            
3962, 06/15/2018 02:49:39 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
3963, 06/15/2018 02:49:40 PM,0.0000             ,-0.0333            ,0.0000             ,-3.3333            
3964, 06/15/2018 02:49:41 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
3965, 06/15/2018 02:49:42 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
3966, 06/15/2018 02:49:43 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
3967, 06/15/2018 02:49:44 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
3968, 06/15/2018 02:49:45 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
3969, 06/15/2018 02:49:46 PM,0.0000             ,-0.1167            ,0.0000             ,-1.6667            
3970, 06/15/2018 02:49:47 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
3971, 06/15/2018 02:49:48 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
3972, 06/15/2018 02:49:49 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
3973, 06/15/2018 02:49:50 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
3974, 06/15/2018 02:49:51 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
3975, 06/15/2018 02:49:52 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
3976, 06/15/2018 02:49:53 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
3977, 06/15/2018 02:49:54 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
3978, 06/15/2018 02:49:55 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
3979, 06/15/2018 02:49:56 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
3980, 06/15/2018 02:49:57 PM,0.0000             ,-0.0667            ,0.0000             ,-2.9167            
3981, 06/15/2018 02:49:58 PM,0.0000             ,-0.0833            ,0.0000             ,-2.9167            
3982, 06/15/2018 02:49:59 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
3983, 06/15/2018 02:50:00 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
3984, 06/15/2018 02:50:01 PM,0.0000             ,0.0000             ,0.0000             ,-2.0833            
3985, 06/15/2018 02:50:02 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
3986, 06/15/2018 02:50:03 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
3987, 06/15/2018 02:50:04 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
3988, 06/15/2018 02:50:05 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
3989, 06/15/2018 02:50:06 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
3990, 06/15/2018 02:50:07 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
3991, 06/15/2018 02:50:08 PM,0.0000             ,-0.0833            ,0.0000             ,-2.0833            
3992, 06/15/2018 02:50:09 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
3993, 06/15/2018 02:50:10 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
3994, 06/15/2018 02:50:11 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
3995, 06/15/2018 02:50:12 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
3996, 06/15/2018 02:50:13 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
3997, 06/15/2018 02:50:14 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
3998, 06/15/2018 02:50:15 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
3999, 06/15/2018 02:50:16 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
4000, 06/15/2018 02:50:17 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
4001, 06/15/2018 02:50:18 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
4002, 06/15/2018 02:50:19 PM,0.0000             ,-0.0167            ,0.0000             ,-2.9167            
4003, 06/15/2018 02:50:20 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
4004, 06/15/2018 02:50:21 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
4005, 06/15/2018 02:50:22 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
4006, 06/15/2018 02:50:23 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
4007, 06/15/2018 02:50:24 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
4008, 06/15/2018 02:50:25 PM,0.0000             ,-0.1000            ,0.0000             ,-0.4167            
4009, 06/15/2018 02:50:26 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
4010, 06/15/2018 02:50:27 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
4011, 06/15/2018 02:50:28 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
4012, 06/15/2018 02:50:29 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
4013, 06/15/2018 02:50:30 PM,0.0000             ,0.0000             ,0.0000             ,-2.0833            
4014, 06/15/2018 02:50:31 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
4015, 06/15/2018 02:50:32 PM,0.0000             ,0.0000             ,0.0000             ,-3.3333            
4016, 06/15/2018 02:50:33 PM,0.0000             ,-0.1000            ,0.0000             ,-1.2500            
4017, 06/15/2018 02:50:34 PM,0.0000             ,0.0000             ,0.0000             ,-2.9167            
4018, 06/15/2018 02:50:35 PM,0.0000             ,-0.0833            ,0.0000             ,-2.0833            
4019, 06/15/2018 02:50:36 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
4020, 06/15/2018 02:50:37 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
4021, 06/15/2018 02:50:38 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
4022, 06/15/2018 02:50:39 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
4023, 06/15/2018 02:50:40 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
4024, 06/15/2018 02:50:41 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
4025, 06/15/2018 02:50:42 PM,0.0000             ,-0.1333            ,0.0000             ,-0.4167            
4026, 06/15/2018 02:50:43 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
4027, 06/15/2018 02:50:44 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
4028, 06/15/2018 02:50:45 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
4029, 06/15/2018 02:50:46 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
4030, 06/15/2018 02:50:47 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
4031, 06/15/2018 02:50:48 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
4032, 06/15/2018 02:50:49 PM,0.0000             ,0.0500             ,0.0000             ,-2.0833            
4033, 06/15/2018 02:50:50 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
4034, 06/15/2018 02:50:51 PM,0.0000             ,-0.1000            ,0.0000             ,-2.0833            
4035, 06/15/2018 02:50:52 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
4036, 06/15/2018 02:50:53 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
4037, 06/15/2018 02:50:54 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
4038, 06/15/2018 02:50:55 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
4039, 06/15/2018 02:50:56 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
4040, 06/15/2018 02:50:57 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
4041, 06/15/2018 02:50:58 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
4042, 06/15/2018 02:50:59 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
4043, 06/15/2018 02:51:00 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
4044, 06/15/2018 02:51:01 PM,0.0000             ,-0.0333            ,0.0000             ,-3.3333            
4045, 06/15/2018 02:51:02 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
